elapsed,day_idx,timestamp,VELVETFRUIT_EXTRACT,HYDROGEL_PACK,VEV_4000,VEV_4500,VEV_5000,VEV_5100,VEV_5200,VEV_5300,VEV_5400,VEV_5500,VEV_6000,VEV_6500
1.8185,1,818500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8186,1,818600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8187,1,818700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8188,1,818800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8189,1,818900,0,-200,0,0,0,0,0,0,0,0,0,0
1.819,1,819000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8191000000000002,1,819100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8192,1,819200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8193000000000001,1,819300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8194,1,819400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8195000000000001,1,819500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8195999999999999,1,819600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8197,1,819700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8197999999999999,1,819800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8199,1,819900,0,-200,0,0,0,0,0,0,0,0,0,0
1.8199999999999998,1,820000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8201,1,820100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8202,1,820200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8203,1,820300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8204,1,820400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8205,1,820500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8206,1,820600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8207,1,820700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8208,1,820800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8209,1,820900,0,-200,0,0,0,0,0,0,0,0,0,0
1.821,1,821000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8211,1,821100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8212000000000002,1,821200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8213,1,821300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8214000000000001,1,821400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8215,1,821500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8216,1,821600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8216999999999999,1,821700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8218,1,821800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8218999999999999,1,821900,0,-200,0,0,0,0,0,0,0,0,0,0
1.822,1,822000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8221,1,822100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8222,1,822200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8223,1,822300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8224,1,822400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8225,1,822500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8226,1,822600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8227,1,822700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8228,1,822800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8229,1,822900,0,-200,0,0,0,0,0,0,0,0,0,0
1.823,1,823000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8231000000000002,1,823100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8232,1,823200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8233000000000001,1,823300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8234,1,823400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8235000000000001,1,823500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8235999999999999,1,823600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8237,1,823700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8237999999999999,1,823800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8239,1,823900,0,-200,0,0,0,0,0,0,0,0,0,0
1.8239999999999998,1,824000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8241,1,824100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8242,1,824200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8243,1,824300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8244,1,824400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8245,1,824500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8246,1,824600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8247,1,824700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8248,1,824800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8249,1,824900,0,-200,0,0,0,0,0,0,0,0,0,0
1.825,1,825000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8251,1,825100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8252000000000002,1,825200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8253,1,825300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8254000000000001,1,825400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8255,1,825500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8256000000000001,1,825600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8256999999999999,1,825700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8258,1,825800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8258999999999999,1,825900,0,-200,0,0,0,0,0,0,0,0,0,0
1.826,1,826000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8260999999999998,1,826100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8262,1,826200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8263,1,826300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8264,1,826400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8265,1,826500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8266,1,826600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8267,1,826700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8268,1,826800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8269,1,826900,0,-200,0,0,0,0,0,0,0,0,0,0
1.827,1,827000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8271,1,827100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8272,1,827200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8273000000000001,1,827300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8274,1,827400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8275000000000001,1,827500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8276,1,827600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8277,1,827700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8277999999999999,1,827800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8279,1,827900,0,-200,0,0,0,0,0,0,0,0,0,0
1.8279999999999998,1,828000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8281,1,828100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8282,1,828200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8283,1,828300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8284,1,828400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8285,1,828500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8286,1,828600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8287,1,828700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8288,1,828800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8289,1,828900,0,-200,0,0,0,0,0,0,0,0,0,0
1.829,1,829000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8291,1,829100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8292000000000002,1,829200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8293,1,829300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8294000000000001,1,829400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8295,1,829500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8296000000000001,1,829600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8296999999999999,1,829700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8298,1,829800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8298999999999999,1,829900,0,-200,0,0,0,0,0,0,0,0,0,0
1.83,1,830000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8300999999999998,1,830100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8302,1,830200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8303,1,830300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8304,1,830400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8305,1,830500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8306,1,830600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8307,1,830700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8308,1,830800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8309,1,830900,0,-200,0,0,0,0,0,0,0,0,0,0
1.831,1,831000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8311,1,831100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8312,1,831200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8313000000000001,1,831300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8314,1,831400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8315000000000001,1,831500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8316,1,831600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8317,1,831700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8317999999999999,1,831800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8319,1,831900,0,-200,0,0,0,0,0,0,0,0,0,0
1.8319999999999999,1,832000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8321,1,832100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8322,1,832200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8323,1,832300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8324,1,832400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8325,1,832500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8326,1,832600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8327,1,832700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8328,1,832800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8329,1,832900,0,-200,0,0,0,0,0,0,0,0,0,0
1.833,1,833000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8331,1,833100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8332000000000002,1,833200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8333,1,833300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8334000000000001,1,833400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8335,1,833500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8336000000000001,1,833600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8336999999999999,1,833700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8338,1,833800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8338999999999999,1,833900,0,-200,0,0,0,0,0,0,0,0,0,0
1.834,1,834000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8340999999999998,1,834100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8342,1,834200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8343,1,834300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8344,1,834400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8345,1,834500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8346,1,834600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8347,1,834700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8348,1,834800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8349,1,834900,0,-200,0,0,0,0,0,0,0,0,0,0
1.835,1,835000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8351,1,835100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8352,1,835200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8353000000000002,1,835300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8354,1,835400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8355000000000001,1,835500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8356,1,835600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8357,1,835700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8357999999999999,1,835800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8359,1,835900,0,-200,0,0,0,0,0,0,0,0,0,0
1.8359999999999999,1,836000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8361,1,836100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8362,1,836200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8363,1,836300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8364,1,836400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8365,1,836500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8366,1,836600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8367,1,836700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8368,1,836800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8369,1,836900,0,-200,0,0,0,0,0,0,0,0,0,0
1.837,1,837000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8371,1,837100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8372000000000002,1,837200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8373,1,837300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8374000000000001,1,837400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8375,1,837500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8376000000000001,1,837600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8377,1,837700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8378,1,837800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8378999999999999,1,837900,0,-200,0,0,0,0,0,0,0,0,0,0
1.838,1,838000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8380999999999998,1,838100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8382,1,838200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8383,1,838300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8384,1,838400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8385,1,838500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8386,1,838600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8387,1,838700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8388,1,838800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8389,1,838900,0,-200,0,0,0,0,0,0,0,0,0,0
1.839,1,839000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8391,1,839100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8392,1,839200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8393000000000002,1,839300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8394,1,839400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8395000000000001,1,839500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8396,1,839600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8397000000000001,1,839700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8397999999999999,1,839800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8399,1,839900,0,-200,0,0,0,0,0,0,0,0,0,0
1.8399999999999999,1,840000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8401,1,840100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8401999999999998,1,840200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8403,1,840300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8404,1,840400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8405,1,840500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8406,1,840600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8407,1,840700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8408,1,840800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8409,1,840900,0,-200,0,0,0,0,0,0,0,0,0,0
1.841,1,841000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8411,1,841100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8412,1,841200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8413,1,841300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8414000000000001,1,841400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8415,1,841500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8416000000000001,1,841600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8417,1,841700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8418,1,841800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8418999999999999,1,841900,0,-200,0,0,0,0,0,0,0,0,0,0
1.842,1,842000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8420999999999998,1,842100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8422,1,842200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8423,1,842300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8424,1,842400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8425,1,842500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8426,1,842600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8427,1,842700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8428,1,842800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8429,1,842900,0,-200,0,0,0,0,0,0,0,0,0,0
1.843,1,843000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8431,1,843100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8432,1,843200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8433000000000002,1,843300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8434,1,843400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8435000000000001,1,843500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8436,1,843600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8437000000000001,1,843700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8437999999999999,1,843800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8439,1,843900,0,-200,0,0,0,0,0,0,0,0,0,0
1.8439999999999999,1,844000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8441,1,844100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8441999999999998,1,844200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8443,1,844300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8444,1,844400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8445,1,844500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8446,1,844600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8447,1,844700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8448,1,844800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8449,1,844900,0,-200,0,0,0,0,0,0,0,0,0,0
1.845,1,845000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8451,1,845100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8452,1,845200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8453,1,845300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8454000000000002,1,845400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8455,1,845500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8456000000000001,1,845600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8457,1,845700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8458,1,845800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8458999999999999,1,845900,0,-200,0,0,0,0,0,0,0,0,0,0
1.846,1,846000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8460999999999999,1,846100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8462,1,846200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8463,1,846300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8464,1,846400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8465,1,846500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8466,1,846600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8467,1,846700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8468,1,846800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8469,1,846900,0,-200,0,0,0,0,0,0,0,0,0,0
1.847,1,847000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8471,1,847100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8472,1,847200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8473000000000002,1,847300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8474,1,847400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8475000000000001,1,847500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8476,1,847600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8477000000000001,1,847700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8477999999999999,1,847800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8479,1,847900,0,-200,0,0,0,0,0,0,0,0,0,0
1.8479999999999999,1,848000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8481,1,848100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8481999999999998,1,848200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8483,1,848300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8484,1,848400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8485,1,848500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8486,1,848600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8487,1,848700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8488,1,848800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8489,1,848900,0,-200,0,0,0,0,0,0,0,0,0,0
1.849,1,849000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8491,1,849100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8492,1,849200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8493,1,849300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8494000000000002,1,849400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8495,1,849500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8496000000000001,1,849600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8497,1,849700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8498,1,849800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8498999999999999,1,849900,0,-200,0,0,0,0,0,0,0,0,0,0
1.85,1,850000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8500999999999999,1,850100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8502,1,850200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8502999999999998,1,850300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8504,1,850400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8505,1,850500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8506,1,850600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8507,1,850700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8508,1,850800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8509,1,850900,0,-200,0,0,0,0,0,0,0,0,0,0
1.851,1,851000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8511,1,851100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8512,1,851200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8513,1,851300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8514,1,851400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8515000000000001,1,851500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8516,1,851600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8517000000000001,1,851700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8518,1,851800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8519,1,851900,0,-200,0,0,0,0,0,0,0,0,0,0
1.8519999999999999,1,852000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8521,1,852100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8521999999999998,1,852200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8523,1,852300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8524,1,852400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8525,1,852500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8526,1,852600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8527,1,852700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8528,1,852800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8529,1,852900,0,-200,0,0,0,0,0,0,0,0,0,0
1.853,1,853000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8531,1,853100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8532,1,853200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8533,1,853300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8534000000000002,1,853400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8535,1,853500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8536000000000001,1,853600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8537,1,853700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8538000000000001,1,853800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8538999999999999,1,853900,0,-200,0,0,0,0,0,0,0,0,0,0
1.854,1,854000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8540999999999999,1,854100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8542,1,854200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8542999999999998,1,854300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8544,1,854400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8545,1,854500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8546,1,854600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8547,1,854700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8548,1,854800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8549,1,854900,0,-200,0,0,0,0,0,0,0,0,0,0
1.855,1,855000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8551,1,855100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8552,1,855200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8553,1,855300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8554,1,855400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8555000000000001,1,855500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8556,1,855600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8557000000000001,1,855700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8558,1,855800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8559,1,855900,0,-200,0,0,0,0,0,0,0,0,0,0
1.8559999999999999,1,856000,0,-200,0,0,0,0,0,0,0,0,0,0
1.8561,1,856100,0,-200,0,0,0,0,0,0,0,0,0,0
1.8561999999999999,1,856200,0,-200,0,0,0,0,0,0,0,0,0,0
1.8563,1,856300,0,-200,0,0,0,0,0,0,0,0,0,0
1.8564,1,856400,0,-200,0,0,0,0,0,0,0,0,0,0
1.8565,1,856500,0,-200,0,0,0,0,0,0,0,0,0,0
1.8566,1,856600,0,-200,0,0,0,0,0,0,0,0,0,0
1.8567,1,856700,0,-200,0,0,0,0,0,0,0,0,0,0
1.8568,1,856800,0,-200,0,0,0,0,0,0,0,0,0,0
1.8569,1,856900,0,-200,0,0,0,0,0,0,0,0,0,0
1.857,1,857000,0,-200,0,0,0,0,0,0,0,0,0,0
